time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2025-04-16 18:00:00,3325.28,1,2,0.075538024,0.3679871,0.55647486,1
2025-04-16 19:00:00,3327.24,1,2,0.08052903,0.4147779,0.50469303,1
2025-04-16 20:00:00,3328.19,1,1,0.0985192,0.4954979,0.40598294,1
2025-04-16 21:00:00,3338.36,1,1,0.22876194,0.6404726,0.13076553,1
2025-04-16 22:00:00,3336.46,0,1,0.32797128,0.49242005,0.1796087,1
2025-04-16 23:00:00,3342.85,0,0,0.6468776,0.23304464,0.1200778,1
2025-04-17 01:00:00,3351.05,0,0,0.66459846,0.20515081,0.13025065,1
2025-04-17 02:00:00,3350.14,0,0,0.66415185,0.16413356,0.17171462,1
2025-04-17 03:00:00,3345.07,0,0,0.7357326,0.14561978,0.118647605,1
2025-04-17 04:00:00,3323.9,1,0,0.5384355,0.12483005,0.3367344,1
2025-04-17 05:00:00,3340.52,0,0,0.7720337,0.1353267,0.09263954,1
2025-04-17 06:00:00,3344.51,0,0,0.85691315,0.0871325,0.055954404,1
2025-04-17 07:00:00,3341.47,1,0,0.8288851,0.088586666,0.08252823,1
2025-04-17 08:00:00,3329.4,2,0,0.4766139,0.106669866,0.41671622,1
2025-04-17 09:00:00,3328.87,2,0,0.52048326,0.10272812,0.37678862,1
2025-04-17 10:00:00,3323.48,2,0,0.5099367,0.097780995,0.3922823,1
2025-04-17 11:00:00,3324.23,2,0,0.5402174,0.06955042,0.39023218,1
2025-04-17 12:00:00,3321.63,2,0,0.49188074,0.114610784,0.39350846,1
2025-04-17 13:00:00,3327.51,2,2,0.28049323,0.07088592,0.64862084,1
2025-04-17 14:00:00,3327.47,2,2,0.31081164,0.059840206,0.62934816,1
2025-04-17 15:00:00,3328.15,2,2,0.4446267,0.06942151,0.48595187,1
2025-04-17 16:00:00,3314.81,2,2,0.22444098,0.07732375,0.6982353,1
2025-04-17 17:00:00,3291.18,2,2,0.20374852,0.13117988,0.6650716,1
2025-04-17 18:00:00,3296.32,2,2,0.112546265,0.0949013,0.7925524,1
2025-04-17 19:00:00,3316.04,2,2,0.28440306,0.06456335,0.6510336,1
2025-04-17 20:00:00,3318.94,2,2,0.36275807,0.06168756,0.57555443,1
2025-04-17 21:00:00,3316.46,2,0,0.5518934,0.07630476,0.37180176,1
2025-04-17 22:00:00,3320.73,2,0,0.64254886,0.083185084,0.27426606,1
2025-04-17 23:00:00,3327.24,2,0,0.51849216,0.07745783,0.40405002,1
2025-04-21 01:00:00,3346.03,2,2,0.04041632,0.09315208,0.8664316,1
2025-04-21 02:00:00,3348.05,2,2,0.042151224,0.07305223,0.8847966,1
2025-04-21 03:00:00,3368.73,2,2,0.053090435,0.04778669,0.8991229,1
2025-04-21 04:00:00,3377.53,2,2,0.03673176,0.04755658,0.91571164,1
2025-04-21 05:00:00,3384.71,2,2,0.06839158,0.053027324,0.8785811,1
2025-04-21 06:00:00,3382.47,2,2,0.08290884,0.07631633,0.84077483,1
2025-04-21 07:00:00,3376.3,2,2,0.0569481,0.06716589,0.87588596,1
2025-04-21 08:00:00,3385.53,2,2,0.07108294,0.05452286,0.8743942,1
2025-04-21 09:00:00,3392.26,2,2,0.060056444,0.03294359,0.907,1
2025-04-21 10:00:00,3385.16,2,2,0.058401935,0.054536562,0.8870615,1
2025-04-21 11:00:00,3392.83,2,2,0.057909872,0.034493737,0.90759635,1
2025-04-21 12:00:00,3394.84,2,2,0.060467415,0.03074524,0.90878737,1
2025-04-21 13:00:00,3394.99,2,2,0.05528271,0.019769315,0.92494804,1
2025-04-21 14:00:00,3404.45,2,2,0.04840798,0.011325746,0.94026625,1
2025-04-21 15:00:00,3414.94,2,2,0.043128096,0.013856439,0.94301546,1
2025-04-21 16:00:00,3420.46,2,2,0.0495499,0.024365136,0.92608494,1
2025-04-21 17:00:00,3416.72,2,2,0.036875505,0.041786727,0.9213378,1
2025-04-21 18:00:00,3422.92,2,2,0.041027617,0.044858567,0.9141139,1
2025-04-21 19:00:00,3414.54,2,2,0.03273891,0.08593466,0.88132644,1
2025-04-21 20:00:00,3422.53,2,2,0.054610338,0.08127045,0.8641192,1
2025-04-21 21:00:00,3426.44,1,2,0.05385,0.07018475,0.8759653,1
2025-04-21 22:00:00,3423.31,1,2,0.048863035,0.06807692,0.8830601,1
2025-04-21 23:00:00,3424.4,1,2,0.06704901,0.033516347,0.8994347,1
2025-04-22 01:00:00,3431.04,1,2,0.06474446,0.015216468,0.92003906,1
2025-04-22 02:00:00,3434.58,0,2,0.0714351,0.01768792,0.910877,1
2025-04-22 03:00:00,3425.46,0,2,0.05917803,0.014094102,0.92672783,1
2025-04-22 04:00:00,3452.95,0,2,0.19643347,0.056029085,0.74753743,1
2025-04-22 05:00:00,3473.23,0,2,0.35133797,0.14742775,0.5012343,1
2025-04-22 06:00:00,3487.78,0,0,0.61303777,0.16328278,0.22367951,1
2025-04-22 07:00:00,3484.39,0,0,0.6917351,0.11925872,0.18900615,1
2025-04-22 08:00:00,3494.32,0,0,0.65655756,0.14597459,0.19746785,1
2025-04-22 09:00:00,3479.74,0,0,0.5353803,0.25057474,0.21404491,1
