time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2025-04-15 14:00:00,3219.89,2,2,0.026045099,0.2592829,0.71467197,1
2025-04-15 15:00:00,3221.48,2,2,0.03957351,0.19176573,0.7686608,1
2025-04-15 16:00:00,3213.12,2,2,0.011141462,0.24114133,0.7477172,1
2025-04-15 17:00:00,3222.65,2,2,0.14221303,0.123336956,0.73445004,1
2025-04-15 18:00:00,3221.29,2,2,0.1213063,0.25903043,0.61966324,1
2025-04-15 19:00:00,3221.4,2,2,0.16069373,0.23471025,0.604596,1
2025-04-15 20:00:00,3227.98,2,2,0.19281897,0.14562151,0.6615595,1
2025-04-15 21:00:00,3229.16,2,2,0.31129998,0.11348381,0.57521623,1
2025-04-15 22:00:00,3229.87,2,2,0.4063564,0.18383491,0.40980867,1
2025-04-15 23:00:00,3229.36,2,2,0.33566716,0.18877535,0.4755575,1
2025-04-16 01:00:00,3241.47,2,0,0.36876068,0.32429186,0.3069475,1
2025-04-16 02:00:00,3251.82,2,0,0.6670783,0.121412955,0.2115087,1
2025-04-16 03:00:00,3264.44,2,0,0.61073744,0.09432983,0.29493278,1
2025-04-16 04:00:00,3270.23,2,0,0.48577788,0.10791624,0.40630585,1
2025-04-16 05:00:00,3267.75,2,0,0.52224207,0.052339617,0.4254183,1
2025-04-16 06:00:00,3281.44,2,0,0.53387135,0.08592813,0.38020054,1
2025-04-16 07:00:00,3283.65,2,0,0.6276618,0.12410491,0.24823324,1
2025-04-16 08:00:00,3289.72,2,0,0.70854515,0.054000854,0.23745397,1
2025-04-16 09:00:00,3291.81,2,0,0.6304325,0.04825867,0.32130882,1
2025-04-16 10:00:00,3300.45,2,0,0.5936867,0.04737213,0.35894117,1
2025-04-16 11:00:00,3306.96,2,0,0.69287807,0.10213059,0.20499136,1
2025-04-16 12:00:00,3303.46,2,0,0.56245506,0.10698476,0.33056012,1
2025-04-16 13:00:00,3304.11,2,0,0.50973266,0.113409616,0.3768577,1
2025-04-16 14:00:00,3306.86,2,0,0.52865285,0.1972217,0.27412546,1
2025-04-16 15:00:00,3307.31,2,0,0.45735118,0.14943197,0.39321685,1
2025-04-16 16:00:00,3311.59,1,0,0.60301554,0.24615298,0.15083149,1
2025-04-16 17:00:00,3308.42,2,0,0.55781907,0.27153444,0.17064646,1
