time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2024-07-08 01:00:00,2385.33,0,1,0.29836342,0.39305127,0.30858532,1
2024-07-08 02:00:00,2386.06,0,1,0.29175743,0.40756413,0.30067843,1
2024-07-08 03:00:00,2386.66,0,1,0.28079817,0.4136912,0.30551064,1
2024-07-08 04:00:00,2386.48,0,1,0.28540987,0.4058057,0.30878448,1
2024-07-08 05:00:00,2382.95,0,1,0.23535427,0.4205964,0.34404936,1
2024-07-08 06:00:00,2382.96,0,1,0.23607378,0.41492447,0.34900168,1
2024-07-08 07:00:00,2384.96,0,2,0.29103437,0.3211226,0.38784304,1
2024-07-08 08:00:00,2382.82,0,1,0.23598194,0.41422188,0.34979618,1
2024-07-08 09:00:00,2376.89,0,2,0.1870735,0.3450863,0.46784016,1
2024-07-08 10:00:00,2377.88,0,2,0.1948577,0.35234118,0.4528011,1
2024-07-08 11:00:00,2372.81,0,2,0.21067451,0.38924366,0.40008187,1
2024-07-08 12:00:00,2370.24,0,2,0.23278552,0.32925102,0.43796343,1
2024-07-08 13:00:00,2374.13,0,2,0.24522892,0.26982915,0.48494187,1
2024-07-08 14:00:00,2375.38,0,2,0.2506816,0.27544954,0.47386882,1
2024-07-08 15:00:00,2372.74,0,2,0.19785412,0.28744125,0.51470464,1
2024-07-08 16:00:00,2375.54,0,2,0.2360385,0.25596103,0.50800043,1
2024-07-08 17:00:00,2373.25,0,2,0.1875991,0.25217572,0.56022525,1
2024-07-08 18:00:00,2355.51,1,1,0.053617213,0.47850227,0.46788046,1
2024-07-08 19:00:00,2358.67,1,1,0.04555333,0.5587116,0.39573509,1
2024-07-08 20:00:00,2357.25,1,1,0.05340335,0.48260805,0.46398863,1
2024-07-08 21:00:00,2356.61,1,1,0.053622693,0.47539407,0.47098327,1
2024-07-08 22:00:00,2359.22,1,1,0.033026833,0.57358366,0.39338952,1
2024-07-08 23:00:00,2359.04,1,1,0.029283468,0.55088896,0.41982752,1
2024-07-09 01:00:00,2359.79,1,1,0.03238998,0.5458374,0.42177266,1
2024-07-09 02:00:00,2361.76,1,1,0.03159324,0.49263898,0.47576773,1
2024-07-09 03:00:00,2361.86,1,2,0.028100789,0.44974875,0.5221505,1
2024-07-09 04:00:00,2363.45,1,2,0.0256116,0.41498336,0.5594051,1
2024-07-09 05:00:00,2364.02,0,2,0.14703624,0.30003768,0.55292606,1
2024-07-09 06:00:00,2367.69,0,2,0.16119778,0.2602329,0.57856935,1
2024-07-09 07:00:00,2367.38,0,2,0.15747038,0.27166635,0.57086325,1
2024-07-09 08:00:00,2364.54,0,2,0.15847795,0.2818349,0.55968714,1
2024-07-09 09:00:00,2364.15,0,2,0.15702784,0.28868425,0.5542879,1
2024-07-09 10:00:00,2359.02,1,2,0.026383135,0.44948575,0.52413106,1
2024-07-09 11:00:00,2361.65,1,2,0.027787628,0.42201775,0.5501946,1
2024-07-09 12:00:00,2364.29,0,2,0.15240113,0.31039327,0.53720564,1
2024-07-09 13:00:00,2363.09,1,2,0.025191804,0.40019092,0.57461727,1
2024-07-09 14:00:00,2360.61,1,2,0.027539678,0.42905468,0.5434056,1
2024-07-09 15:00:00,2360.17,1,2,0.0274684,0.40783224,0.56469935,1
2024-07-09 16:00:00,2367.73,0,2,0.15931334,0.28667793,0.5540087,1
2024-07-09 17:00:00,2354.91,2,1,0.028464183,0.53923887,0.4322969,1
2024-07-09 18:00:00,2362.11,2,2,0.026314419,0.40368322,0.5700023,1
2024-07-09 19:00:00,2357.52,2,1,0.03126225,0.59294784,0.37578994,1
2024-07-09 20:00:00,2361.88,2,1,0.034064963,0.58092475,0.38501033,1
2024-07-09 21:00:00,2364.59,2,2,0.16916193,0.37420344,0.4566346,1
2024-07-09 22:00:00,2363.58,2,1,0.032775916,0.5680022,0.3992219,1
2024-07-09 23:00:00,2363.87,2,1,0.16749196,0.45300215,0.37950593,1
2024-07-10 01:00:00,2364.4,2,1,0.19922242,0.4479584,0.35281917,1
