time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2025-04-15 14:00:00,1.1326,1,1,0.25777274,0.7183431,0.023884172,1
2025-04-15 15:00:00,1.13123,2,1,0.052480936,0.92118824,0.026330858,1
2025-04-15 16:00:00,1.13171,2,1,0.105742544,0.85369754,0.04055987,1
2025-04-15 17:00:00,1.13284,2,1,0.2807879,0.6791483,0.040063754,1
2025-04-15 18:00:00,1.12882,2,1,0.0148483245,0.87735546,0.1077963,1
2025-04-15 19:00:00,1.1273900000000001,2,1,0.023712028,0.60745037,0.36883762,1
2025-04-15 20:00:00,1.12719,2,1,0.06621346,0.4849346,0.4488519,1
2025-04-15 21:00:00,1.1273,2,2,0.059384976,0.37289098,0.567724,1
2025-04-15 22:00:00,1.1282,2,1,0.11562837,0.5412914,0.3430802,1
2025-04-15 23:00:00,1.1280000000000001,2,2,0.069818914,0.43803266,0.49214843,1
2025-04-16 00:00:00,1.12799,2,2,0.05612951,0.46821725,0.47565317,1
2025-04-16 01:00:00,1.12952,2,1,0.036205847,0.91489875,0.04889534,1
2025-04-16 02:00:00,1.12931,2,1,0.047098458,0.8529658,0.09993578,1
2025-04-16 03:00:00,1.13165,2,1,0.43213424,0.5294939,0.038371835,1
2025-04-16 04:00:00,1.13231,2,0,0.57648253,0.40436873,0.019148748,1
2025-04-16 05:00:00,1.13272,2,0,0.6734718,0.30616578,0.020362403,1
2025-04-16 06:00:00,1.13427,2,0,0.61117476,0.3736327,0.015192544,1
2025-04-16 07:00:00,1.13457,2,0,0.56983674,0.41513798,0.01502535,1
2025-04-16 08:00:00,1.138,1,0,0.88637465,0.10990375,0.0037215888,1
2025-04-16 09:00:00,1.13603,2,0,0.64532316,0.33983514,0.014841745,1
2025-04-16 10:00:00,1.13863,1,0,0.7826509,0.21060371,0.006745418,1
2025-04-16 11:00:00,1.1369,1,0,0.71674263,0.26933056,0.013926854,1
2025-04-16 12:00:00,1.13597,1,0,0.63017285,0.34493145,0.024895633,1
2025-04-16 13:00:00,1.13577,1,0,0.48432803,0.4815343,0.034137737,1
2025-04-16 14:00:00,1.13626,1,0,0.4948113,0.48321864,0.02197012,1
2025-04-16 15:00:00,1.13511,1,1,0.3201771,0.6503135,0.029509328,1
2025-04-16 16:00:00,1.1366100000000001,1,0,0.56175584,0.41657063,0.021673527,1
2025-04-16 17:00:00,1.13833,1,0,0.5665284,0.4099183,0.023553325,1
2025-04-16 18:00:00,1.13809,1,0,0.54177755,0.4330003,0.025222244,1
2025-04-16 19:00:00,1.13744,1,1,0.30989173,0.6689836,0.02112464,1
2025-04-16 20:00:00,1.13745,1,1,0.43720832,0.5436072,0.019184498,1
2025-04-16 21:00:00,1.1386,0,0,0.50381917,0.4756583,0.020522516,1
2025-04-16 22:00:00,1.13862,0,0,0.5177537,0.46758726,0.014659038,1
2025-04-16 23:00:00,1.1397,0,0,0.90400004,0.093825676,0.0021742915,1
2025-04-17 00:00:00,1.13964,0,0,0.85921556,0.13781743,0.0029669418,1
2025-04-17 01:00:00,1.13989,0,0,0.9019707,0.0958466,0.002182742,1
2025-04-17 02:00:00,1.1395,0,0,0.7275749,0.26651573,0.005909444,1
2025-04-17 03:00:00,1.13676,1,1,0.34767935,0.554749,0.097571686,1
2025-04-17 04:00:00,1.13649,1,1,0.38454998,0.47825304,0.13719702,1
2025-04-17 05:00:00,1.13777,1,1,0.35951427,0.5095433,0.13094248,1
2025-04-17 06:00:00,1.13638,1,0,0.46743006,0.4106579,0.12191211,1
2025-04-17 07:00:00,1.13617,1,0,0.4710838,0.44088015,0.0880361,1
2025-04-17 08:00:00,1.13518,1,1,0.43377763,0.52273816,0.043484185,1
