time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2025-04-22 11:00:00,3443.93,0,2,0.29138017,0.098465264,0.61015457,1
2025-04-22 12:00:00,3454.55,0,0,0.5581664,0.10906086,0.3327728,1
2025-04-22 13:00:00,3452.44,0,0,0.5044529,0.15497562,0.3405715,1
2025-04-22 14:00:00,3456.82,0,0,0.59969467,0.14654633,0.25375897,1
2025-04-22 15:00:00,3431.54,0,2,0.2791314,0.1699754,0.5508932,1
2025-04-22 16:00:00,3418.9,0,2,0.1294965,0.034922697,0.8355808,1
2025-04-22 17:00:00,3430.0,0,2,0.17134038,0.04045611,0.78820354,1
2025-04-22 18:00:00,3417.61,0,2,0.16370375,0.06175352,0.77454275,1
2025-04-22 19:00:00,3393.1,0,2,0.14594112,0.13021703,0.72384185,1
2025-04-22 20:00:00,3401.85,0,2,0.2915771,0.1838571,0.5245658,1
2025-04-22 21:00:00,3381.47,0,2,0.38281268,0.21160495,0.40558237,1
2025-04-22 22:00:00,3374.69,0,2,0.3221343,0.2271794,0.4506863,1
2025-04-22 23:00:00,3380.68,0,2,0.37002692,0.24843208,0.38154098,1
2025-04-23 01:00:00,3328.05,0,2,0.41009793,0.1795725,0.41032958,1
2025-04-23 02:00:00,3336.66,0,0,0.6758754,0.22380087,0.10032371,1
2025-04-23 03:00:00,3367.95,0,0,0.6387899,0.30424514,0.056964982,1
2025-04-23 04:00:00,3379.11,0,0,0.54394215,0.3983278,0.057729993,1
2025-04-23 05:00:00,3354.18,0,0,0.5992785,0.3439011,0.056820422,1
2025-04-23 06:00:00,3338.93,0,0,0.618453,0.32418352,0.057363454,1
2025-04-23 07:00:00,3346.78,0,0,0.6595413,0.28794327,0.052515436,1
2025-04-23 08:00:00,3319.11,0,1,0.42850414,0.5201867,0.051309165,1
2025-04-23 09:00:00,3300.98,1,1,0.24799587,0.7080558,0.04394834,1
2025-04-23 10:00:00,3319.19,1,1,0.4029483,0.53773755,0.059314184,1
2025-04-23 11:00:00,3321.62,1,1,0.4112674,0.5217411,0.06699154,1
2025-04-23 12:00:00,3317.62,2,1,0.34104198,0.6018496,0.0571084,1
2025-04-23 13:00:00,3330.08,1,0,0.68249947,0.2387329,0.078767635,1
2025-04-23 14:00:00,3324.61,1,0,0.6308266,0.2804162,0.08875723,1
2025-04-23 15:00:00,3310.84,1,0,0.5625948,0.3565195,0.08088571,1
2025-04-23 16:00:00,3277.51,2,1,0.050675884,0.7710362,0.1782879,1
2025-04-23 17:00:00,3287.4,2,1,0.12332447,0.75516915,0.121506356,1
2025-04-23 18:00:00,3280.3,2,1,0.059969585,0.8140516,0.12597887,1
2025-04-23 19:00:00,3295.05,2,1,0.25711915,0.70105815,0.041822758,1
2025-04-23 20:00:00,3281.24,2,1,0.05745221,0.8250761,0.1174717,1
2025-04-23 21:00:00,3282.86,2,1,0.054406576,0.8424631,0.10313035,1
2025-04-23 22:00:00,3293.89,2,1,0.16207197,0.784497,0.053430986,1
2025-04-23 23:00:00,3287.88,2,1,0.11410584,0.77601904,0.109875165,1
2025-04-24 01:00:00,3309.15,1,0,0.5051863,0.41319695,0.08161671,1
2025-04-24 02:00:00,3316.35,1,0,0.57710236,0.33462223,0.08827544,1
2025-04-24 03:00:00,3331.63,1,0,0.6343843,0.28780082,0.07781485,1
2025-04-24 04:00:00,3357.33,0,0,0.6967865,0.23235932,0.070854165,1
2025-04-24 05:00:00,3342.0,1,0,0.71365106,0.21946052,0.06688836,1
2025-04-24 06:00:00,3327.01,1,0,0.69730425,0.23399802,0.06869765,1
2025-04-24 07:00:00,3326.19,1,0,0.6519268,0.26969382,0.078379445,1
2025-04-24 08:00:00,3323.76,2,0,0.640545,0.2787726,0.08068241,1
2025-04-24 09:00:00,3324.69,2,0,0.67146003,0.2454381,0.0831019,1
2025-04-24 10:00:00,3333.75,1,0,0.70672196,0.2311161,0.06216188,1
2025-04-24 11:00:00,3336.07,2,0,0.64217645,0.23503831,0.12278522,1
2025-04-24 12:00:00,3335.68,1,0,0.5694283,0.23434101,0.1962307,1
2025-04-24 13:00:00,3329.94,1,0,0.44096002,0.12714224,0.4318977,1
2025-04-24 14:00:00,3336.97,1,2,0.15663438,0.12869297,0.7146726,1
2025-04-24 15:00:00,3335.95,1,2,0.041667007,0.058427796,0.89990526,1
2025-04-24 16:00:00,3315.47,0,2,0.12966487,0.062088493,0.8082467,1
2025-04-24 17:00:00,3327.53,0,2,0.16324487,0.053977594,0.78277755,1
2025-04-24 18:00:00,3329.43,0,2,0.18463066,0.060085025,0.75528437,1
2025-04-24 19:00:00,3331.53,0,2,0.1564643,0.07023623,0.7732995,1
2025-04-24 20:00:00,3336.8,0,2,0.08069367,0.053950097,0.86535627,1
2025-04-24 21:00:00,3334.76,0,2,0.06229598,0.051585004,0.886119,1
2025-04-24 22:00:00,3342.24,0,2,0.05984915,0.04549776,0.8946531,1
2025-04-24 23:00:00,3349.02,0,2,0.03605157,0.037992466,0.92595595,1
2025-04-25 01:00:00,3366.97,0,2,0.027999708,0.024565492,0.94743484,1
2025-04-25 02:00:00,3348.76,0,2,0.016288089,0.020271871,0.96344006,1
2025-04-25 03:00:00,3357.79,0,2,0.01593818,0.019021308,0.9650405,1
