time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2024-07-16 13:00:00,1.08989,1,1,0.017882593,0.9442078,0.037909694,1
2024-07-16 14:00:00,1.09019,1,1,0.017190797,0.94706595,0.035743304,1
2024-07-16 15:00:00,1.08805,2,2,0.021945084,0.24598368,0.7320712,1
2024-07-16 16:00:00,1.0883,2,2,0.021151708,0.2801299,0.6987184,1
2024-07-16 17:00:00,1.08784,2,2,0.021697262,0.19679475,0.78150797,1
2024-07-16 18:00:00,1.08844,2,2,0.020171918,0.29772767,0.6821004,1
2024-07-16 19:00:00,1.08888,2,2,0.016462136,0.27183315,0.71170473,1
2024-07-16 20:00:00,1.08918,2,2,0.016060209,0.29602826,0.68791157,1
2024-07-16 21:00:00,1.08958,1,1,0.016950343,0.9441564,0.038893174,1
2024-07-16 22:00:00,1.09017,1,1,0.017214643,0.94648534,0.036300004,1
2024-07-16 23:00:00,1.0899,1,1,0.016347887,0.9478877,0.035764497,1
2024-07-17 00:00:00,1.08991,1,1,0.01640799,0.94706506,0.036526933,1
2024-07-17 01:00:00,1.09019,1,1,0.016824942,0.9447332,0.03844189,1
2024-07-17 02:00:00,1.09019,1,1,0.016068751,0.9471428,0.036788482,1
2024-07-17 03:00:00,1.08974,1,1,0.015904408,0.946716,0.037379637,1
2024-07-17 04:00:00,1.09022,1,1,0.015174932,0.9507285,0.034096606,1
2024-07-17 05:00:00,1.09042,1,1,0.015597852,0.9517488,0.03265334,1
2024-07-17 06:00:00,1.09062,1,1,0.020154642,0.951252,0.028593307,1
2024-07-17 07:00:00,1.09028,1,1,0.016105322,0.949945,0.033949643,1
2024-07-17 08:00:00,1.09043,1,1,0.014986496,0.9550489,0.029964618,1
2024-07-17 09:00:00,1.08975,1,1,0.018253991,0.94445544,0.037290506,1
2024-07-17 10:00:00,1.09084,1,1,0.023562862,0.94693005,0.029507073,1
2024-07-17 11:00:00,1.09418,0,1,0.17738125,0.7949061,0.027712692,1
2024-07-17 12:00:00,1.09438,0,1,0.1917578,0.77951914,0.028723026,1
2024-07-17 13:00:00,1.09306,0,1,0.23899104,0.72917295,0.031836048,1
2024-07-17 14:00:00,1.09346,0,1,0.23925605,0.72839826,0.03234562,1
2024-07-17 15:00:00,1.09424,0,1,0.18361981,0.7861619,0.030218313,1
2024-07-17 16:00:00,1.09386,0,1,0.22640374,0.73738647,0.03620974,1
2024-07-17 17:00:00,1.09324,0,1,0.34259447,0.6169198,0.04048572,1
2024-07-17 18:00:00,1.09325,0,1,0.33766037,0.62174153,0.04059817,1
2024-07-17 19:00:00,1.09295,1,1,0.4537906,0.501781,0.04442843,1
2024-07-17 20:00:00,1.09312,0,1,0.4232237,0.5372648,0.039511457,1
2024-07-17 21:00:00,1.09367,0,1,0.40852502,0.5562715,0.03520352,1
2024-07-17 22:00:00,1.09361,0,1,0.44127324,0.52363265,0.0350941,1
2024-07-17 23:00:00,1.09392,0,1,0.3652902,0.5991678,0.03554203,1
2024-07-18 00:00:00,1.09379,0,1,0.34426522,0.6033386,0.052396175,1
2024-07-18 01:00:00,1.09396,0,1,0.30314034,0.65847427,0.038385414,1
2024-07-18 02:00:00,1.09401,0,1,0.30642706,0.65695727,0.036615632,1
2024-07-18 03:00:00,1.09369,0,1,0.39286855,0.57043934,0.036692146,1
2024-07-18 04:00:00,1.09341,0,1,0.4092206,0.55777705,0.033002365,1
2024-07-18 05:00:00,1.0935,0,1,0.41474256,0.55060697,0.03465057,1
2024-07-18 06:00:00,1.09327,0,1,0.4198531,0.545999,0.03414795,1
2024-07-18 07:00:00,1.09334,0,1,0.41632426,0.5484008,0.035274897,1
2024-07-18 08:00:00,1.09368,0,1,0.43172407,0.5337951,0.03448087,1
2024-07-18 09:00:00,1.0931,0,1,0.45485178,0.5119849,0.03316331,1
2024-07-18 10:00:00,1.09314,0,1,0.4267399,0.53991556,0.033344597,1
2024-07-18 11:00:00,1.09305,0,1,0.38711867,0.5753611,0.037520237,1
2024-07-18 12:00:00,1.09307,0,1,0.3080129,0.6550013,0.036985822,1
2024-07-18 13:00:00,1.0933,0,1,0.28285465,0.6803625,0.036782783,1
2024-07-18 14:00:00,1.09274,1,1,0.3127764,0.6509724,0.03625113,1
2024-07-18 15:00:00,1.09283,0,1,0.3490342,0.61086905,0.04009678,1
2024-07-18 16:00:00,1.09112,1,1,0.034884557,0.9242206,0.040894832,1
2024-07-18 17:00:00,1.09147,1,1,0.034464322,0.9306427,0.03489296,1
2024-07-18 18:00:00,1.09121,1,1,0.03524499,0.92681324,0.037941754,1
2024-07-18 19:00:00,1.09158,1,1,0.035066385,0.9335816,0.03135191,1
