time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2024-07-15 12:00:00,1.09127,1,1,0.0049363403,0.9902441,0.0048195696,1
2024-07-15 13:00:00,1.09097,1,1,0.0051589278,0.98991686,0.0049242424,1
2024-07-15 14:00:00,1.09054,1,1,0.004909297,0.9901064,0.0049843322,1
2024-07-15 15:00:00,1.09072,1,1,0.0049226875,0.99015665,0.004920637,1
2024-07-15 16:00:00,1.09151,1,1,0.004999637,0.9902097,0.004790675,1
2024-07-15 17:00:00,1.09168,1,1,0.0049139285,0.99036586,0.004720152,1
2024-07-15 18:00:00,1.09118,1,1,0.0050785327,0.99017614,0.0047454173,1
2024-07-15 19:00:00,1.09061,1,1,0.0049415105,0.9903633,0.0046951515,1
2024-07-15 20:00:00,1.08947,1,1,0.005808502,0.98973536,0.004456048,1
2024-07-15 21:00:00,1.09013,1,1,0.0050000106,0.99036294,0.0046370695,1
2024-07-15 22:00:00,1.08986,1,1,0.005265799,0.99026066,0.004473558,1
2024-07-15 23:00:00,1.0894,1,1,0.005774807,0.98980826,0.0044169426,1
2024-07-16 00:00:00,1.0894,1,1,0.005746866,0.98985755,0.0043955734,1
2024-07-16 01:00:00,1.08942,1,1,0.0057467665,0.9898403,0.004412926,1
2024-07-16 02:00:00,1.0898,1,1,0.0050705695,0.9906466,0.004282753,1
2024-07-16 03:00:00,1.08912,1,1,0.0052874614,0.99065053,0.004061994,1
2024-07-16 04:00:00,1.08927,1,1,0.005733404,0.98991007,0.0043564183,1
2024-07-16 05:00:00,1.08908,1,1,0.0053500463,0.9905515,0.0040984666,1
2024-07-16 06:00:00,1.0893,1,1,0.005733404,0.98991007,0.0043564183,1
2024-07-16 07:00:00,1.08922,1,1,0.005700554,0.98996806,0.0043314584,1
2024-07-16 08:00:00,1.08883,1,1,0.005215553,0.99064237,0.0041420083,1
2024-07-16 09:00:00,1.08885,1,1,0.005477312,0.9903015,0.004221266,1
2024-07-16 10:00:00,1.08992,1,1,0.0050210883,0.9907182,0.004260684,1
2024-07-16 11:00:00,1.09002,1,1,0.0050110337,0.9907362,0.0042527765,1
2024-07-16 12:00:00,1.08978,1,1,0.0046128593,0.99143314,0.003954012,1
2024-07-16 13:00:00,1.08989,1,1,0.005049441,0.9906759,0.004274611,1
2024-07-16 14:00:00,1.09019,1,1,0.0048401505,0.99102646,0.0041333325,1
2024-07-16 15:00:00,1.08805,1,1,0.006512526,0.98889714,0.004590311,1
2024-07-16 16:00:00,1.0883,1,1,0.0060038287,0.989528,0.0044681765,1
2024-07-16 17:00:00,1.08784,1,1,0.006612094,0.98886555,0.0045223157,1
2024-07-16 18:00:00,1.08844,1,1,0.005750909,0.9899877,0.0042614746,1
2024-07-16 19:00:00,1.08888,1,1,0.0054483907,0.99040157,0.0041500507,1
2024-07-16 20:00:00,1.08918,1,1,0.005407297,0.9904756,0.0041171634,1
2024-07-16 21:00:00,1.08958,1,1,0.0053917174,0.99042785,0.0041804705,1
2024-07-16 22:00:00,1.09017,1,1,0.005078283,0.99050623,0.004415452,1
2024-07-16 23:00:00,1.0899,1,1,0.005241656,0.99033,0.0044283243,1
2024-07-17 00:00:00,1.08991,1,1,0.0051852237,0.9903812,0.0044336645,1
2024-07-17 01:00:00,1.09019,1,1,0.0049127527,0.9908024,0.004284755,1
2024-07-17 02:00:00,1.09019,1,1,0.0049160286,0.9907939,0.0042900327,1
2024-07-17 03:00:00,1.08974,1,1,0.0053993827,0.9900997,0.0045009637,1
2024-07-17 04:00:00,1.09022,1,1,0.005094107,0.9905273,0.004378594,1
2024-07-17 05:00:00,1.09042,1,1,0.0049625393,0.9906502,0.0043871966,1
2024-07-17 06:00:00,1.09062,1,1,0.004917606,0.99065244,0.004429956,1
2024-07-17 07:00:00,1.09028,1,1,0.005060072,0.9904212,0.004518825,1
2024-07-17 08:00:00,1.09043,1,1,0.004989279,0.99048,0.0045308094,1
2024-07-17 09:00:00,1.08975,1,1,0.0055206665,0.98987,0.00460931,1
2024-07-17 10:00:00,1.09084,1,1,0.0051271995,0.99039197,0.0044808513,1
2024-07-17 11:00:00,1.09418,1,1,0.012650504,0.9811684,0.006181073,1
2024-07-17 12:00:00,1.09438,1,1,0.012895279,0.98086584,0.0062388135,1
2024-07-17 13:00:00,1.09306,1,1,0.006070813,0.98876745,0.0051617636,1
2024-07-17 14:00:00,1.09346,1,1,0.006237049,0.9885302,0.005232819,1
2024-07-17 15:00:00,1.09424,1,1,0.012301345,0.9812447,0.006453923,1
2024-07-17 16:00:00,1.09386,1,1,0.013174945,0.9805454,0.0062797046,1
2024-07-17 17:00:00,1.09324,1,1,0.006452937,0.9885865,0.0049606175,1
2024-07-17 18:00:00,1.09325,1,1,0.006452937,0.9885865,0.0049606175,1
2024-07-17 19:00:00,1.09295,1,1,0.0068018767,0.98770136,0.0054967427,1
2024-07-17 20:00:00,1.09312,1,1,0.0063241273,0.9886022,0.0050737103,1
2024-07-17 21:00:00,1.09367,1,1,0.014053389,0.9796688,0.006277759,1
2024-07-17 22:00:00,1.09361,1,1,0.007922338,0.98664945,0.0054281577,1
2024-07-17 23:00:00,1.09392,1,1,0.0153557,0.97797215,0.006672142,1
2024-07-18 00:00:00,1.09379,1,1,0.019659828,0.9731458,0.0071943626,1
2024-07-18 01:00:00,1.09396,1,1,0.015415491,0.9782623,0.0063221743,1
2024-07-18 02:00:00,1.09401,1,1,0.015788214,0.9778447,0.0063670143,1
2024-07-18 03:00:00,1.09369,1,1,0.016001964,0.9771186,0.00687937,1
2024-07-18 04:00:00,1.09341,1,1,0.0066134306,0.9882867,0.0050998353,1
2024-07-18 05:00:00,1.0935,1,1,0.006960267,0.98797417,0.00506548,1
2024-07-18 06:00:00,1.09327,1,1,0.006859222,0.98804504,0.0050957394,1
2024-07-18 07:00:00,1.09334,1,1,0.006748447,0.9881639,0.005087693,1
2024-07-18 08:00:00,1.09368,1,1,0.017209552,0.97556657,0.007223859,1
2024-07-18 09:00:00,1.0931,1,1,0.0071252957,0.9876695,0.0052051237,1
2024-07-18 10:00:00,1.09314,1,1,0.006756852,0.98829544,0.0049477695,1
2024-07-18 11:00:00,1.09305,1,1,0.007126802,0.98787826,0.0049948017,1
2024-07-18 12:00:00,1.09307,1,1,0.00705233,0.9879816,0.0049660783,1
2024-07-18 13:00:00,1.0933,1,1,0.0066774087,0.9884593,0.004863305,1
2024-07-18 14:00:00,1.09274,1,1,0.007896457,0.9862217,0.005881887,1
2024-07-18 15:00:00,1.09283,1,1,0.0074603516,0.9868701,0.005669453,1
2024-07-18 16:00:00,1.09112,1,1,0.0071950443,0.98814666,0.0046583707,1
2024-07-18 17:00:00,1.09147,1,1,0.007783694,0.986816,0.005400304,1
2024-07-18 18:00:00,1.09121,1,1,0.0066638803,0.98865396,0.0046822405,1
2024-07-18 19:00:00,1.09158,1,1,0.007707478,0.98676854,0.0055240076,1
2024-07-18 20:00:00,1.09069,1,1,0.006623433,0.98861444,0.00476217,1
2024-07-18 21:00:00,1.08989,1,1,0.0064257113,0.9891811,0.004393196,1
2024-07-18 22:00:00,1.08969,1,1,0.0066999276,0.9887998,0.004500148,1
2024-07-18 23:00:00,1.08963,1,1,0.0064275037,0.9891867,0.004385857,1
2024-07-19 00:00:00,1.08973,1,1,0.0062198485,0.9894359,0.004344176,1
2024-07-19 01:00:00,1.08973,1,1,0.005958836,0.9897502,0.004290928,1
2024-07-19 02:00:00,1.09001,1,1,0.0061466875,0.9896109,0.004242462,1
2024-07-19 03:00:00,1.08919,1,1,0.0069640847,0.9881484,0.004887485,1
2024-07-19 04:00:00,1.08873,1,1,0.008023584,0.98673326,0.005243145,1
2024-07-19 05:00:00,1.08919,1,1,0.00698004,0.98813254,0.0048874067,1
2024-07-19 06:00:00,1.08883,1,1,0.0074518095,0.98740923,0.005139013,1
2024-07-19 07:00:00,1.08869,1,1,0.007432296,0.9874701,0.0050975704,1
2024-07-19 08:00:00,1.08885,1,1,0.0074624433,0.9873986,0.005138958,1
2024-07-19 09:00:00,1.0885,1,1,0.008878475,0.98593473,0.005186724,1
2024-07-19 10:00:00,1.08877,1,1,0.007173542,0.9877436,0.005082781,1
2024-07-19 11:00:00,1.0879,1,1,0.011984205,0.98285335,0.00516243,1
2024-07-19 12:00:00,1.08803,1,1,0.0098498175,0.9851612,0.0049889274,1
2024-07-19 13:00:00,1.0884,1,1,0.008407338,0.9864699,0.005122763,1
2024-07-19 14:00:00,1.08931,1,1,0.0064669615,0.98880076,0.004732241,1
2024-07-19 15:00:00,1.08888,1,1,0.0074820165,0.9875288,0.0049892315,1
2024-07-19 16:00:00,1.08814,1,1,0.010071504,0.98486185,0.005066613,1
2024-07-19 17:00:00,1.08895,1,1,0.0073689814,0.9876199,0.0050112177,1
2024-07-19 18:00:00,1.08879,1,1,0.0092699025,0.9856146,0.005115422,1
2024-07-19 19:00:00,1.0884800000000001,1,1,0.010068165,0.98485744,0.005074468,1
2024-07-19 20:00:00,1.08838,1,1,0.009715706,0.9852138,0.005070481,1
2024-07-19 21:00:00,1.0878700000000001,1,1,0.010971707,0.9842726,0.004755686,1
2024-07-19 22:00:00,1.08792,1,1,0.011758376,0.98348975,0.004751904,1
2024-07-19 23:00:00,1.08763,1,1,0.010711289,0.9846608,0.004627859,1
2024-07-22 00:00:00,1.08844,1,1,0.031378284,0.96026886,0.008352912,1
2024-07-22 01:00:00,1.08997,1,0,0.5544439,0.42670935,0.01884675,1
2024-07-22 02:00:00,1.08987,1,0,0.49372175,0.4879448,0.018333433,1
2024-07-22 03:00:00,1.08938,1,1,0.29565668,0.6917723,0.012571094,1
2024-07-22 04:00:00,1.08866,1,1,0.03548471,0.95667654,0.007838786,1
2024-07-22 05:00:00,1.08925,1,1,0.35833102,0.629029,0.012640058,1
2024-07-22 06:00:00,1.08914,1,1,0.33972508,0.6476906,0.012584316,1
2024-07-22 07:00:00,1.08874,1,1,0.035756394,0.9560767,0.008167006,1
2024-07-22 08:00:00,1.08846,1,1,0.03155051,0.9599929,0.008456546,1
2024-07-22 09:00:00,1.0881,1,1,0.026369916,0.9665267,0.0071034124,1
2024-07-22 10:00:00,1.08871,1,1,0.03694045,0.95488167,0.008177866,1
2024-07-22 11:00:00,1.08879,1,1,0.0275074,0.9645891,0.007903424,1
2024-07-22 12:00:00,1.08918,1,1,0.3400133,0.6475687,0.012418043,1
2024-07-22 13:00:00,1.08893,1,1,0.045202456,0.9466756,0.008122002,1
2024-07-22 14:00:00,1.08856,1,1,0.023888936,0.9683992,0.0077119023,1
2024-07-22 15:00:00,1.08781,1,1,0.019907326,0.97281873,0.0072739185,1
2024-07-22 16:00:00,1.08804,1,1,0.01950588,0.97307885,0.007415356,1
2024-07-22 17:00:00,1.08844,1,1,0.020984506,0.97125894,0.007756507,1
2024-07-22 18:00:00,1.08797,1,1,0.02169484,0.97086245,0.0074427524,1
2024-07-22 19:00:00,1.08862,1,1,0.026313977,0.9660037,0.0076822937,1
2024-07-22 20:00:00,1.08901,1,1,0.047754306,0.9435086,0.008737078,1
2024-07-22 21:00:00,1.08894,1,1,0.046832982,0.9445184,0.008648525,1
2024-07-22 22:00:00,1.08871,1,1,0.027901093,0.96417534,0.007923537,1
2024-07-22 23:00:00,1.08906,1,1,0.12308271,0.86611295,0.010804337,1
2024-07-23 00:00:00,1.08898,1,1,0.04599008,0.94536036,0.008649459,1
2024-07-23 01:00:00,1.08908,1,1,0.116027325,0.87328684,0.010685854,1
2024-07-23 02:00:00,1.08888,1,1,0.026316788,0.96629846,0.0073846993,1
2024-07-23 03:00:00,1.08897,1,1,0.045237724,0.9461902,0.00857205,1
2024-07-23 04:00:00,1.08887,1,1,0.026317094,0.9663097,0.007373132,1
2024-07-23 05:00:00,1.0892,1,1,0.34318528,0.64420104,0.012613659,1
2024-07-23 06:00:00,1.0894,1,1,0.30424738,0.68427104,0.0114816055,1
2024-07-23 07:00:00,1.08907,1,1,0.10068123,0.890103,0.009215856,1
2024-07-23 08:00:00,1.089,1,1,0.04100197,0.9511586,0.007839507,1
2024-07-23 09:00:00,1.0884800000000001,1,1,0.022083653,0.96969473,0.008221537,1
2024-07-23 10:00:00,1.0876,1,1,0.013551424,0.98051023,0.005938356,1
2024-07-23 11:00:00,1.08777,1,1,0.016833585,0.97620493,0.006961475,1
2024-07-23 12:00:00,1.08671,1,1,0.014387701,0.98027694,0.0053354227,1
2024-07-23 13:00:00,1.08615,1,1,0.013754436,0.9806136,0.0056319037,1
2024-07-23 14:00:00,1.0857,1,1,0.008782721,0.98596144,0.0052558226,1
2024-07-23 15:00:00,1.08558,1,1,0.009116018,0.98571235,0.0051716804,1
2024-07-23 16:00:00,1.08491,1,1,0.008479919,0.98716974,0.0043504178,1
2024-07-23 17:00:00,1.08446,1,1,0.009069499,0.9863427,0.0045877723,1
2024-07-23 18:00:00,1.08541,1,1,0.006264854,0.9889023,0.0048328126,1
2024-07-23 19:00:00,1.08531,1,1,0.006191773,0.9874163,0.0063919066,1
2024-07-23 20:00:00,1.08529,1,1,0.005850869,0.9877934,0.006355793,1
2024-07-23 21:00:00,1.08521,1,1,0.005854362,0.9878036,0.006342087,1
2024-07-23 22:00:00,1.08507,1,1,0.005870242,0.9876764,0.006453385,1
2024-07-23 23:00:00,1.08536,1,1,0.005983483,0.9876864,0.0063301143,1
2024-07-24 00:00:00,1.08536,1,1,0.005984003,0.9877722,0.0062437365,1
2024-07-24 01:00:00,1.08508,1,1,0.005875741,0.98773265,0.006391629,1
2024-07-24 02:00:00,1.08495,1,1,0.006160976,0.9874907,0.006348355,1
2024-07-24 03:00:00,1.08467,1,1,0.007329762,0.985962,0.0067082853,1
2024-07-24 04:00:00,1.0848,1,1,0.0072801574,0.9863495,0.0063702096,1
2024-07-24 05:00:00,1.08428,1,1,0.009292326,0.9833921,0.0073155607,1
2024-07-24 06:00:00,1.08452,1,1,0.00808435,0.9847905,0.007125078,1
2024-07-24 07:00:00,1.08468,1,1,0.00809486,0.98550725,0.006397967,1
2024-07-24 08:00:00,1.08525,1,1,0.005538058,0.9896355,0.00482648,1
2024-07-24 09:00:00,1.0843099999999999,1,1,0.0105583165,0.9822587,0.007183048,1
2024-07-24 10:00:00,1.08292,1,1,0.009771444,0.98356885,0.0066596605,1
2024-07-24 11:00:00,1.08348,1,1,0.009347177,0.98267615,0.007976752,1
2024-07-24 12:00:00,1.08407,1,1,0.007911312,0.9873586,0.0047299904,1
2024-07-24 13:00:00,1.08425,1,1,0.0066069914,0.9886761,0.004717027,1
2024-07-24 14:00:00,1.08461,1,1,0.0062220786,0.9890866,0.004691333,1
2024-07-24 15:00:00,1.08581,1,1,0.007226807,0.98789155,0.0048816036,1
2024-07-24 16:00:00,1.08541,1,1,0.0068001286,0.9883463,0.0048535843,1
2024-07-24 17:00:00,1.08536,1,1,0.0066502877,0.9885492,0.0048004813,1
2024-07-24 18:00:00,1.08526,1,1,0.006556236,0.9886413,0.004802385,1
2024-07-24 19:00:00,1.08509,1,1,0.0058735954,0.9894226,0.0047037764,1
2024-07-24 20:00:00,1.08461,1,1,0.005810244,0.98958766,0.004602001,1
2024-07-24 21:00:00,1.08374,1,1,0.007961999,0.9865197,0.005518274,1
2024-07-24 22:00:00,1.0838700000000001,1,1,0.007866623,0.9872952,0.004838213,1
2024-07-24 23:00:00,1.08393,1,1,0.0076101036,0.98772985,0.0046600355,1
2024-07-25 00:00:00,1.08399,1,1,0.0060000955,0.9893901,0.004609866,1
2024-07-25 01:00:00,1.08392,1,1,0.0060436567,0.9893393,0.004617105,1
2024-07-25 02:00:00,1.08379,1,1,0.006205699,0.98892397,0.0048703775,1
2024-07-25 03:00:00,1.08395,1,1,0.00603361,0.98935694,0.00460943,1
2024-07-25 04:00:00,1.08378,1,1,0.006233341,0.9888832,0.004883436,1
2024-07-25 05:00:00,1.08395,1,1,0.00610568,0.9892971,0.0045973184,1
2024-07-25 06:00:00,1.08427,1,1,0.0058333143,0.9894907,0.004676087,1
2024-07-25 07:00:00,1.08399,1,1,0.006142542,0.98924726,0.0046102167,1
2024-07-25 08:00:00,1.0845,1,1,0.0057175877,0.9896477,0.0046348255,1
2024-07-25 09:00:00,1.08347,1,1,0.008145487,0.984288,0.0075665037,1
2024-07-25 10:00:00,1.08488,1,1,0.0057994532,0.9895662,0.004634391,1
2024-07-25 11:00:00,1.08459,1,1,0.0058224997,0.9894683,0.00470918,1
2024-07-25 12:00:00,1.08514,1,1,0.006586844,0.9884885,0.004924702,1
2024-07-25 13:00:00,1.08512,1,1,0.006211406,0.9890582,0.004730493,1
2024-07-25 14:00:00,1.08457,1,1,0.005862021,0.9893968,0.0047411425,1
2024-07-25 15:00:00,1.08497,1,1,0.005708402,0.98969334,0.0045982543,1
2024-07-25 16:00:00,1.08389,1,1,0.0062735924,0.98904955,0.004676865,1
2024-07-25 17:00:00,1.08546,1,1,0.008208565,0.9863831,0.005408349,1
2024-07-25 18:00:00,1.08597,1,1,0.008875338,0.98446435,0.0066603106,1
2024-07-25 19:00:00,1.0862,1,1,0.009161619,0.9840852,0.0067531927,1
2024-07-25 20:00:00,1.0854300000000001,1,1,0.008199285,0.9864027,0.005398009,1
2024-07-25 21:00:00,1.08476,1,1,0.005898543,0.9894461,0.004655395,1
2024-07-25 22:00:00,1.08459,1,1,0.006048887,0.98909575,0.0048554353,1
2024-07-25 23:00:00,1.0845,1,1,0.005896567,0.9892896,0.004813788,1
2024-07-26 00:00:00,1.0845,1,1,0.0058964905,0.98927677,0.004826622,1
2024-07-26 01:00:00,1.0847,1,1,0.006029248,0.98915267,0.00481801,1
2024-07-26 02:00:00,1.08513,1,1,0.0067164158,0.9882868,0.004996762,1
2024-07-26 03:00:00,1.08538,1,1,0.007945421,0.9866773,0.0053772787,1
2024-07-26 04:00:00,1.08579,1,1,0.008806773,0.98463804,0.006555154,1
2024-07-26 05:00:00,1.08552,1,1,0.008248217,0.98636556,0.005386331,1
2024-07-26 06:00:00,1.08581,1,1,0.008999666,0.98421115,0.006789127,1
2024-07-26 07:00:00,1.08583,1,1,0.009046351,0.9841294,0.0068242215,1
2024-07-26 08:00:00,1.08571,1,1,0.008856264,0.98431325,0.0068303933,1
2024-07-26 09:00:00,1.08523,1,1,0.008629028,0.98464113,0.006729744,1
2024-07-26 10:00:00,1.08491,1,1,0.006877634,0.9878368,0.0052855927,1
2024-07-26 11:00:00,1.08513,1,1,0.00780741,0.98584193,0.0063506006,1
2024-07-26 12:00:00,1.08538,1,1,0.008847948,0.9839866,0.007165457,1
2024-07-26 13:00:00,1.08561,1,1,0.009133854,0.98357475,0.0072913645,1
2024-07-26 14:00:00,1.0861,1,1,0.009173519,0.98372644,0.0071000787,1
2024-07-26 15:00:00,1.08605,1,1,0.009119095,0.98390895,0.006971877,1
2024-07-26 16:00:00,1.0865,1,1,0.009294457,0.98377,0.006935506,1
2024-07-26 17:00:00,1.08558,1,1,0.009203499,0.9836394,0.007156993,1
2024-07-26 18:00:00,1.08578,1,1,0.009289384,0.98341495,0.0072956956,1
2024-07-26 19:00:00,1.08651,1,1,0.009336744,0.9837156,0.006947693,1
