time,Close,y_true,y_pred,y_pred_proba_0,y_pred_proba_1,y_pred_proba_2,window
2024-07-15 19:00:00,1.09061,1,1,0.0126698725,0.96921295,0.018117107,1
2024-07-15 20:00:00,1.08947,1,1,0.013569394,0.96242756,0.024003025,1
2024-07-15 21:00:00,1.09013,1,1,0.010932709,0.9694129,0.01965443,1
2024-07-15 22:00:00,1.08986,1,1,0.011974674,0.9679587,0.020066662,1
2024-07-15 23:00:00,1.0894,1,1,0.015076603,0.94744426,0.03747915,1
2024-07-16 00:00:00,1.0894,1,1,0.023231383,0.9164817,0.060286976,1
2024-07-16 01:00:00,1.08942,1,1,0.02289113,0.9179491,0.059159745,1
2024-07-16 02:00:00,1.0898,1,1,0.020370577,0.943731,0.035898436,1
2024-07-16 03:00:00,1.08912,2,1,0.01724599,0.5069453,0.47580862,1
2024-07-16 04:00:00,1.08927,2,1,0.016718287,0.5401013,0.4431804,1
2024-07-16 05:00:00,1.08908,2,1,0.0169039,0.5190246,0.46407148,1
2024-07-16 06:00:00,1.0893,2,1,0.015733,0.60318357,0.38108343,1
2024-07-16 07:00:00,1.08922,2,1,0.017114704,0.51335454,0.4695308,1
2024-07-16 08:00:00,1.08883,2,2,0.019087564,0.4171297,0.56378275,1
2024-07-16 09:00:00,1.08885,2,2,0.019723836,0.42164695,0.55862916,1
2024-07-16 10:00:00,1.08992,1,1,0.021078639,0.9410585,0.03786286,1
2024-07-16 11:00:00,1.09002,1,1,0.019361064,0.94565034,0.03498855,1
2024-07-16 12:00:00,1.08978,1,1,0.020018231,0.943828,0.036153812,1
2024-07-16 13:00:00,1.08989,1,1,0.0215856,0.94092774,0.03748663,1
2024-07-16 14:00:00,1.09019,1,1,0.018411394,0.9484318,0.03315674,1
2024-07-16 15:00:00,1.08805,2,2,0.026234947,0.33098975,0.64277524,1
2024-07-16 16:00:00,1.0883,2,2,0.025159754,0.37940085,0.5954394,1
2024-07-16 17:00:00,1.08784,2,2,0.028528837,0.25929207,0.7121791,1
2024-07-16 18:00:00,1.08844,2,2,0.024326745,0.36330205,0.61237127,1
2024-07-16 19:00:00,1.08888,2,2,0.021241456,0.40245527,0.57630324,1
2024-07-16 20:00:00,1.08918,2,2,0.01905449,0.4436402,0.53730536,1
2024-07-16 21:00:00,1.08958,1,1,0.018311799,0.94972885,0.031959437,1
2024-07-16 22:00:00,1.09017,1,1,0.020255493,0.94089144,0.038853064,1
2024-07-16 23:00:00,1.0899,1,1,0.017458938,0.9517773,0.030763708,1
2024-07-17 00:00:00,1.08991,1,1,0.017877653,0.95037365,0.03174868,1
2024-07-17 01:00:00,1.09019,1,1,0.019862825,0.94195175,0.038185406,1
2024-07-17 02:00:00,1.09019,1,1,0.018408481,0.94636536,0.03522616,1
2024-07-17 03:00:00,1.08974,1,1,0.018593192,0.9486169,0.032789968,1
2024-07-17 04:00:00,1.09022,1,1,0.017916592,0.9479454,0.03413806,1
2024-07-17 05:00:00,1.09042,1,1,0.020152852,0.9419109,0.037936248,1
2024-07-17 06:00:00,1.09062,1,1,0.021703182,0.94303566,0.035261113,1
2024-07-17 07:00:00,1.09028,1,1,0.019878266,0.9432569,0.036864832,1
2024-07-17 08:00:00,1.09043,1,1,0.018089209,0.9485822,0.03332852,1
2024-07-17 09:00:00,1.08975,1,1,0.025176467,0.93344635,0.04137709,1
2024-07-17 10:00:00,1.09084,1,1,0.027100349,0.93837833,0.03452132,1
2024-07-17 11:00:00,1.09418,0,1,0.16532116,0.8042638,0.030415026,1
2024-07-17 12:00:00,1.09438,0,1,0.18066186,0.79043496,0.02890316,1
2024-07-17 13:00:00,1.09306,0,1,0.22259684,0.74656606,0.030837113,1
2024-07-17 14:00:00,1.09346,0,1,0.1997917,0.76836324,0.031845067,1
2024-07-17 15:00:00,1.09424,0,1,0.17890686,0.7926814,0.028411698,1
2024-07-17 16:00:00,1.09386,0,1,0.18308523,0.78518176,0.031732954,1
2024-07-17 17:00:00,1.09324,0,1,0.28953362,0.67626613,0.03420026,1
2024-07-17 18:00:00,1.09325,0,1,0.29830492,0.6668885,0.03480661,1
2024-07-17 19:00:00,1.09295,1,1,0.4166067,0.5379473,0.045446005,1
2024-07-17 20:00:00,1.09312,0,1,0.37116516,0.5897083,0.039126497,1
2024-07-17 21:00:00,1.09367,0,1,0.33359694,0.6318732,0.0345299,1
2024-07-17 22:00:00,1.09361,0,1,0.35822427,0.60695946,0.03481631,1
2024-07-17 23:00:00,1.09392,0,1,0.29523262,0.67085004,0.03391737,1
2024-07-18 00:00:00,1.09379,0,1,0.26885417,0.6771278,0.054017987,1
2024-07-18 01:00:00,1.09396,0,1,0.2260041,0.72100335,0.052992586,1
2024-07-18 02:00:00,1.09401,0,1,0.23004524,0.7189866,0.050968204,1
2024-07-18 03:00:00,1.09369,0,1,0.31761098,0.6258192,0.056569826,1
